ID_rec	ID_vow	label_wov	F1_1	F1_2	F1_3	F1_4	F1_5	F2_1	F2_2	F2_3	F2_4	F2_5
JP_06	36	a	1014.996940315418	913.7101203111272	860.2286985875976	884.273661191442	658.6340157582606	--undefined--	--undefined--	--undefined--	--undefined--	1333.3505644856764	
JP_06	37	i:	2117.0332428482297	2222.5438174844835	2119.390463423884	2242.2452753555253	109.48578655048479	--undefined--	--undefined--	--undefined--	--undefined--	2187.373344909163	
JP_06	38	a	961.8274599539229	858.8217769844788	851.7725190450977	804.5754313356716	756.9680739613195	1484.3673076779496	1408.6622179345068	1503.2373000779737	1522.719687931205	1633.9071367104502	
JP_06	39	e	472.30020133190254	1213.4974761610897	1616.3875871147281	569.7845182512712	564.8789777060504	1671.2903448423378	--undefined--	--undefined--	1834.6893608493488	1832.5738363605803	
JP_06	40	A:	1030.6041111689046	946.8397153127793	911.6956622653999	918.1226505583757	886.3690979695326	--undefined--	1127.2049082278636	1507.82718787688	1578.8775852007436	1712.7118320728969	
JP_06	41	a	655.844645927277	648.8985971626313	655.8237058252374	672.2304541218019	962.3627916977355	1646.3759369354518	1638.6954301807014	1724.0749589593167	1761.5728594540144	1769.0256794638844	
JP_06	42	e	707.4093191688718	760.2229844281494	634.7583022237186	559.7901367817793	519.3953056130423	1659.1940075093146	1459.9810503661108	1421.7154466540221	1453.7543688759447	1435.0022450023762	
JP_06	43	2	643.3961737517188	640.4686439755436	640.6977492355024	589.5531659198343	559.3994639311561	1710.6742096266214	1720.5477916665209	1759.9311074718312	1813.7967511376423	1831.6036770631108	
JP_06	44	a	763.730402325348	875.8473322148556	865.3510340250309	819.4942927361147	724.6622792517718	1669.3413608673548	1716.0501033194093	1728.076318829078	1665.2812931563071	1704.6156277052005	
JP_06	45	o:	459.3708185807885	454.4231062973011	489.46418328765577	586.9150948368299	595.9321308988074	2246.6375840484407	--undefined--	--undefined--	--undefined--	--undefined--	
JP_06	46	E	661.2596961502285	815.651021080027	770.3272013283482	796.6663397837262	940.9742004211174	1724.4554033871673	1639.3542144390144	1499.465258685633	1425.4103704836061	1535.9603283453328	
JP_06	47	A:	1009.1199131945369	835.6548839357469	1056.6067389213035	1043.8113284814506	1009.8624284752326	1143.6840295182146	1103.1313832260294	--undefined--	--undefined--	--undefined--	
JP_06	48	O	521.224853119131	507.75732017027764	473.438600063795	463.1617508246041	448.0472425262388	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
JP_06	49	u:	656.4965597927966	565.1538982477049	469.4145764729256	456.63199024980526	419.0181143321121	--undefined--	--undefined--	--undefined--	2653.476198790256	2525.4586544512495	
JP_06	50	U	882.03563230101	454.35770924087467	271.43514887821743	384.8498268219803	1670.2641759775845	1758.0457225650705	1758.635022027134	1707.5168910190466	1681.5540147149443	--undefined--	
JP_06	51	e:	285.29859654074943	1587.5338029418092	2050.6653398825383	377.73086275811573	405.75618955882345	2001.6480382093646	--undefined--	--undefined--	2089.276483756642	2080.163886439763	
JP_06	52	a	305.03584662563	709.8322692835831	833.8925032027861	837.9884887827618	813.500327266175	1835.9329765379885	1799.7404734988738	1696.8474351206157	1724.2248677411353	1447.0278467501803	
JP_07	0	a	566.4097536765779	562.0450783531838	549.4570919820061	556.4164867338861	587.3195953602947	1775.8432335207299	1559.179901255107	1523.108627633031	1511.4859930956056	1502.9329513788525	
JP_07	1	A:	536.4236240093117	600.388758620688	643.3212754504609	648.1446828740159	636.6280011148964	1680.0222940048711	1699.7208903098992	1684.752969337047	1698.8170746298213	1731.2319117462291	
JP_07	2	u0	651.3062960946568	638.5922438090289	612.3131756917264	581.3696362765044	557.8767721212738	1708.2442934291569	1707.9609128520053	1718.2428869184669	1743.385139794864	1788.5786691899698	
JP_07	3	E:	1089.2217628345127	1068.27656406992	1124.7605495901391	1199.2833519450185	893.3887255587549	1495.0463439102841	1333.494322021047	1212.2214861499615	1249.0402940725182	1671.8262859198917	
JP_07	4	Y	432.5160675418395	381.08568684686287	364.7106877472671	1266.2680310335459	1595.6996223491144	1757.3172032361722	1760.2739779562003	1794.1778872235516	--undefined--	--undefined--	
JP_07	5	e:	1651.782292642279	1664.4922671554427	1692.557114006115	1718.53308738236	1702.9449656263937	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
JP_07	6	i:	1985.6897592966764	614.6006637071016	2020.0545493980794	2047.2711313186112	2052.881682825151	--undefined--	2042.3630586749584	--undefined--	--undefined--	--undefined--	
JP_07	7	E:	465.8104370673676	475.543211846216	513.4346221895279	693.2484765880381	898.4040859530687	1923.5830497035374	1899.01831126382	1850.8956029383	1817.283162084086	1797.480000676687	
JP_07	8	e:	1983.475969687092	95.09033482047342	401.82214216911933	1518.2308121508493	1123.346593783989	--undefined--	1931.7704895120323	1895.289884072663	--undefined--	--undefined--	
JP_07	9	e:	483.5441096641392	493.23692232571693	513.6951577973744	529.8285995909026	493.8760853106269	1961.9460437639684	2063.2092504022785	2062.6090670950607	2062.5331980467463	2049.0597647782106	
JP_07	10	i:	857.9481376424567	1926.9233345276114	977.5807125463882	222.89787364903353	1467.8189113282688	1887.8913452206748	--undefined--	1965.8902304861358	1970.8478128945117	--undefined--	
JP_07	11	oe	824.7276923593479	869.1454346946332	965.793011442208	927.0436988306867	720.6443431980691	1727.418942754466	1783.2801273090124	1626.0690654705204	1547.0966430395256	1881.8285293003412	
JP_07	12	i:	655.220771213102	632.0349154920943	624.3461768636331	629.5160519375008	654.4160312086287	1917.5113919068601	1842.8430073559252	1830.8331325076529	1691.6549132811865	1659.216732168983	
JP_07	13	e	708.2419851261248	720.6440299900752	712.0881404785705	717.6919149685513	688.8399921471254	1908.58516288735	1960.4951190062593	1952.0376700962422	1980.3415906784062	1903.6545772946517	
JP_07	14	E:	841.3414897579751	912.7121632444802	1079.8239783061406	1002.2884638956668	1054.8383102696573	1595.60920548846	1620.9084867885138	1653.7998822211923	1681.7594567875183	1494.7274112762711	
JP_07	15	u0	526.7399534405859	608.1527327184806	627.5851128838792	644.7926986950747	665.5889719543208	1665.6462770341218	1741.0892927633572	1773.543258356741	1816.4918049158596	1847.403484157675	
JP_07	16	a	727.7503873109413	772.0792263615208	771.8767890688539	762.27622362085	761.0523856486699	1871.4420628002172	1862.1949922709916	1801.1735428068364	1669.1066527981973	1488.3263888224822	
JP_07	17	o:	473.21941206815865	480.4368488933272	468.1150836677998	453.8902211545951	461.8319657389283	1951.6882564588802	2203.4395298514773	2328.9994257082935	2373.338793031602	2369.8598882620254	
JP_07	18	e:	912.9718145532121	907.0600134491247	995.2783140774121	846.3773849520285	821.8387719169782	2186.565562296162	--undefined--	--undefined--	1733.4897329690712	--undefined--	
JP_08	0	e:	1691.9685081371651	1719.116186888109	1494.438149563209	409.14020637737866	461.56414624784964	--undefined--	--undefined--	--undefined--	1733.1705524182019	1745.621305664745	
JP_08	1	e:	430.40020952740775	432.20057924211494	443.7826857486066	478.0744313264838	493.88432199210746	1938.6043778325004	1989.2002354178287	1965.3811301335866	1826.1253625899794	1725.4646629280371	
JP_08	2	e:	482.39417679611	504.3780838166713	520.8256611384478	539.947228817786	545.3249967935067	1515.5815753563274	1497.1024894352004	1515.4574226669395	1617.7441478525918	1762.9975457324658	
JP_08	3	i:	493.0991583975044	461.09975087448254	476.2032654230954	471.43763628645064	502.00290146868883	2023.7063879213758	2088.407059812269	2314.846870740905	2361.010989358599	2490.4669301618874	
JP_08	4	e:	524.2932289437965	587.2194630354666	659.1655301569409	640.1611806007281	635.5758212627335	2097.600287572576	2008.0271560780645	1922.35016477509	1853.2632594612821	1813.7697017416701	
JP_08	5	a	879.1801492297547	924.0603760386704	1023.4429634985339	1035.6023424906853	854.1783757446964	1551.4910751578202	1311.7111312295665	1116.5630365208465	1108.657563121586	1690.0391787847625	
JP_08	6	ale	160.79503134575182	467.97501235717647	554.2644802552061	1654.0826603133596	626.1582695670095	1894.4758085625713	1998.5462089758712	1953.7625834058551	--undefined--	1998.0770931863083	
JP_08	7	@	1274.4906847344846	334.0854366331319	957.0533734494713	1906.1053376309735	1440.5433513905114	--undefined--	1935.103061601298	1931.139204593091	--undefined--	--undefined--	
JP_08	8	i:	373.41904347325584	1760.521090192497	615.5317239961553	424.75999477391895	362.6464320203047	1696.0243143636717	--undefined--	2021.3649326394739	2125.2661919288425	2217.523810332314	
JP_09	0	a	837.008967366396	925.1197024649767	882.3741436961635	786.3081470318404	693.1344035965205	1737.3267722845796	1788.678493405811	1874.201763013045	2016.8008786057105	2088.2459441119368	
JP_09	1	i:	1905.8326255680006	1927.9648560214514	1923.2028581760064	1955.040786575819	1957.8748474499241	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
JP_09	2	i:	432.46077033448654	463.8800214565628	434.6529895417636	1834.915199808393	1815.3046700328148	1885.570694188769	1890.532834053805	1863.1620984883646	--undefined--	--undefined--	
JP_09	3	i:	433.2397058657253	464.1712907593948	522.787112321141	535.0882986847882	547.5590978512184	2116.4563613713167	2214.0759794748924	2269.2008729363247	2333.1879019739868	2265.083095902881	
JP_09	4	A:	750.5142190887807	802.7674793391445	819.9951795892299	787.3647985814847	660.1343236219389	1789.2323317960245	1882.1008034919055	1826.511390033883	1526.849637943008	1636.9577527955726	
JP_09	5	E	533.8597054717445	606.4591736603901	650.5507123031807	504.7521603772923	530.5233789237219	1768.6512555655606	1693.1332531814214	1756.9989934117255	1813.1148670295272	1875.4992742310699	
JP_09	6	e:	237.62644543907444	369.54892675161534	601.4127218575097	630.7738109837771	656.5792154303755	1818.3165812024204	1760.175805610335	1766.5957751070591	1758.5643279331478	1754.0441113127126	
JP_09	7	o:	517.7582406639391	566.9992037072841	646.5590045544543	736.2274250352373	770.0759273228434	2201.519832653099	2661.851012520641	--undefined--	--undefined--	--undefined--	
JP_09	8	a	852.1285351935304	846.1607894059112	965.9626771528946	1062.801066768331	959.3604064405764	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
JP_09	9	e:	1251.9562692034394	929.4811061620942	1159.578859927057	1195.9464682122305	1130.9918386374488	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
JP_09	10	U	486.8522269875207	474.3264407990037	454.0238401240894	408.40701947213483	414.6448176619464	2347.3633602126633	2636.031274719862	2559.0224427595595	2566.6053085288518	2540.621751292042	
JP_09	11	u0	740.2481251126773	812.8966267218286	727.3049984641824	993.056105676194	870.9971496448263	--undefined--	--undefined--	1552.4295766135244	--undefined--	--undefined--	
JP_09	12	A:	895.8687658840006	807.8225027799858	925.857435534935	823.2911861334567	762.835437633877	1323.915455191769	1557.6367239185834	1448.6755810239977	1529.6360419478733	1529.5481711995901	
JP_09	13	e:	1625.9348904712579	1641.6618364450724	1256.6247852334836	563.8742365630714	556.1389671005725	--undefined--	--undefined--	--undefined--	1676.6954177359319	1686.683524964518	
JP_09	14	o:	542.503495592555	540.9234923302277	544.7526356464155	513.525316860412	498.21160342586467	1707.5307828142543	1826.1925654947659	1794.9381034253101	1697.97650019295	1569.1301195881242	
JP_09	15	i:	1950.483551657363	1943.7438458424238	1955.4639382431803	2005.1960138266356	2048.9464979152676	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
JP_09	16	e:	622.2494397387287	638.2236925711726	697.001108778903	853.0474885539898	1036.9625758677075	1788.3603513693372	1689.0991441119454	1651.4847519501614	1702.4746000959628	1686.8416616157176	
JP_09	17	E:	1070.7329761869019	861.7822346464785	836.1264217895803	797.6300088913754	697.9407340028025	1628.7800409200113	1809.8346935996876	1873.0062687795323	1864.6409486878547	1862.0640472031166	
JP_09	18	o:	593.396390268014	611.9093660841351	636.7406072353558	763.9077254807336	1043.095480720392	1843.354650661153	1759.774401335387	1698.9697716281505	1675.8348077345527	--undefined--	
JP_09	19	ael	923.9886234195554	1031.1231976283696	1083.5120037893653	1101.8805577106812	685.6594821626874	1705.5103158821184	1742.612178577305	1678.2545003766795	1652.3103172150174	1755.1015465816372	
JP_09	20	a	700.8490576733068	841.5937210505097	947.5855236110746	1035.586096563274	1155.0995969008175	1754.0316142968875	1792.4350380242236	1838.8563464383976	1839.7282974785262	--undefined--	
JP_09	21	a	952.1521752788137	955.930676913907	892.5263008681707	812.1544113000003	724.3341636583932	1770.9060155170207	1727.6396118116402	1605.4158162701365	1603.1038950302434	1669.7734930662834	
JP_09	22	A:	692.4712776548258	697.2153717692086	701.1880215198438	623.3488301363173	598.0688779461773	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
JP_09	23	e:	472.13132614566405	488.9677321856535	426.6767418130929	527.1584002424526	597.6957507937465	2027.8809559835684	2024.5641421555292	1981.6849256290836	1893.4251473128672	1811.08320263301	
JP_10	0	e:	555.9874492587617	526.7516299017364	524.1893654227214	537.9653842122335	559.6075119596181	1737.1373071612898	1674.9550484446636	1580.8960583408857	1559.812584304378	1649.7255376599828	
JP_10	1	Y	1828.5680740388161	1830.4276303141605	1875.702506129884	1885.5770486559472	1867.550138154876	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
JP_10	2	o:	545.7182823724183	579.7314106379234	586.0282285458984	580.6886245227175	600.9749804279269	1757.5140983590234	1770.4629659264172	1809.0371658584177	1795.842704494888	1733.4908189288656	
JP_10	3	e	595.1573889107133	638.5008657769683	640.6337692005615	649.8452291292011	695.0953498018969	1712.231546607508	1748.5295072990796	1773.056804216613	1791.4178714511934	1820.0348032764075	
JP_10	4	a	767.2951137491871	767.6091994536291	797.8794150279291	763.343015305778	683.5268262841728	1829.5812573838655	1873.5021525905906	1765.3014160530092	1702.2061429867745	1923.7964557043879	
JP_10	5	A:	607.6377970072548	666.1705546022049	792.0569486878633	850.9865486216587	909.9089602007396	1733.8513987621536	1706.0078051942955	1562.6396754296113	1469.0971038233915	1390.0701054340386	
JP_10	6	U	616.0962368954337	623.085178718997	620.8652033395878	697.9853228362592	749.5221438716623	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
JP_10	7	A:	846.6346542311716	906.9014190995596	929.3601434647661	817.0381392056103	923.0742362922091	--undefined--	975.1520551118845	1160.3572078752964	1416.3677872543594	1259.6344865239664	
JP_10	8	A:	839.538239870496	787.0843827747547	853.7679817055506	762.9357453314984	801.506217589083	1514.5009659746759	1383.414927012949	1612.7152358454427	1461.9577153981793	1587.322511494066	
JP_10	9	e:	384.2598826992474	395.3700202496028	466.8356795688268	564.7896548069083	646.2189804080759	1902.1050079872139	1879.774425229871	1885.4571590783646	1840.6905657524303	1779.542154897008	
JP_10	10	U	775.3421297373933	815.6720685372943	862.8149950267475	881.0899559893182	852.8423567157706	1572.0846940165982	1547.2066907657206	1540.755061564062	1489.524479877093	1485.0364404707404	
JP_10	11	2	669.4652907371869	789.0446290248469	781.6417652144378	776.5189143979526	677.7928782233769	1557.2069736377211	1717.6759098491445	1708.0481775156616	1629.7136946316284	1595.9032938553264	
JP_10	12	Y	454.1634807842824	477.342957503356	463.82504693617784	425.57597062285686	434.3288636439268	2006.8270606027054	2430.3889510108056	2481.778534464999	2500.4651853611454	2127.040570623692	
JP_10	13	A:	460.69015958881346	529.4739359652027	1182.81015961556	1269.6035602673023	886.6239459451339	1958.2882414591681	1851.1792427697515	--undefined--	--undefined--	--undefined--	
JP_10	14	o:	527.5116480435418	500.37169488298713	484.5704613727565	434.8311841435889	456.9283074579442	2127.9891464692223	2176.922664062476	2232.587700461335	2280.548345088946	2318.2244542610824	
JP_10	15	A:	1009.671046745052	878.0652963689248	969.9630707277969	956.6804177433502	923.5290300916131	1277.2498447941455	1679.5632864056918	1680.3490904803584	2059.5992168496555	1670.2469363629775	
JP_10	16	oe	929.0619246767262	985.3050813669739	963.8760450838123	872.6831255623994	829.2412037310113	1597.9807826328433	2070.0122158921977	1535.884838493241	1873.780410995401	1838.5689941269204	
JP_10	17	i:	495.7717904421042	513.0791594878971	522.4148887308547	557.1428496896772	592.9045110618985	2007.2914031272562	1990.7952968866769	1973.3004739529522	1943.718330244326	1900.2632923423812	
JP_10	18	A:	885.1058127524564	839.8769610511531	892.2491584729019	935.352231258245	899.5050558564584	1730.6839937825898	1812.8442654623564	1811.1392426272573	1792.0011446643396	1737.7996730628868	
JP_10	19	o:	494.6137514118028	512.9074661529095	536.2801747115918	567.0115233144684	574.7127466645504	2166.201459425314	2214.2939633328033	2214.0654960778156	2251.9970030361305	1853.3574798086377	
JP_10	20	A:	778.8661275915994	781.5690097594044	770.8657045456945	758.3399199297453	761.3488995873031	1445.0391903452617	--undefined--	--undefined--	2240.253757208838	1762.6841612195701	
JP_10	21	A:	766.2269257243103	887.3042149986425	1046.1794364523805	1077.0698689045603	1195.7790171355468	1738.485804769073	1770.8314223660052	1594.6092842458108	1488.523858727349	1224.7069600168709	
JP_10	22	E	573.9593481923423	617.1565633794087	710.7963669363346	743.0816050744633	706.7144755181616	1618.3291767900091	1693.4108731311703	1646.3306016584752	1709.6378954085092	1783.216871266268	
JP_10	23	e:	662.171874482998	739.2128452749537	777.5729734239133	774.6915466689064	791.1305916636565	1961.660128738767	1865.6629490936136	1788.350261535336	1732.967185483129	1710.029191996989	
JP_10	24	a	893.874791168197	986.1044528039703	937.181596025804	857.7561514221484	786.1503082927684	1858.6715145973444	1900.0162625021203	1856.038984304215	1808.0801914460571	1760.699254648811	
JP_10	25	u:	566.2030073591591	483.6737159829646	472.6841921131601	508.24397224783013	490.0377472291237	1937.5669515009179	2177.078546813078	2384.3736159646296	2262.753752854146	1970.8209992111467	
JP_10	26	o:	592.3295629545121	591.9733956828662	617.0223201863273	672.9264067074148	664.3023139508687	1755.1657397361073	2004.0100516656303	1994.4468978140678	2020.3007267238734	1911.7550274351618	
JP_10	27	e	1952.314830611528	1965.9168295786576	2001.564465243253	2009.6743793756689	2061.1909540904285	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
JP_10	28	A:	2055.663140514105	2005.7471995121482	228.16005392537122	1855.0341794934106	1753.9657340574797	--undefined--	--undefined--	1949.0087144362883	--undefined--	--undefined--	
JP_10	29	e:	354.9640817578063	326.8132297939069	274.4625577538986	601.8341495945052	721.9119207597586	2020.6996218417983	1991.6832531578054	1909.1867868418578	1839.37325459648	1748.742945774702	
JP_10	30	U	756.7497698881253	809.3737188647835	690.7882277361031	606.9501026460449	623.8184801205083	1928.492070225865	2229.173636871502	1880.7922860030046	1939.1044301048837	2133.854190210867	
JP_10	31	}:	745.3493146656914	854.391871172375	848.7015323351868	768.9478235885669	901.6202548672585	1915.267884367505	1891.9819005135184	1773.1860656756821	1794.1889967267948	1783.8590827083099	
JP_10	32	e:	1568.5370535423663	436.7279288590634	1621.3995212443217	462.3101117298373	1821.9166280410136	--undefined--	1652.7301412442941	--undefined--	1666.642389579373	--undefined--	
JP_10	33	i:	2014.4563009259755	1970.35669526921	2009.3399238106417	2028.168571588078	1998.6832930548887	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
JP_10	34	i:	1748.3319405731859	1726.453236718466	1703.2419726047383	1682.9876452222	1281.592770128411	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
JP_10	35	a	1032.3158662784642	1171.934153020358	1117.5430737988243	1032.2923016061377	954.3091932153668	1929.3347762386336	--undefined--	--undefined--	--undefined--	--undefined--	
JP_10	36	u0	630.9664775134299	607.8847430606053	607.4816789350962	585.314798494172	544.3800130381006	1696.862573691395	1730.0510434148855	1705.1968975930665	1581.2347476712607	1640.2790595878273	
JP_10	37	a	896.1478123794184	875.7323585355731	917.0802400027113	955.8603892185142	880.6104389562859	1963.0740668819144	2029.5833677968246	--undefined--	1055.7056349120608	--undefined--	
JP_10	38	e:	564.9291066341179	590.1905668261862	635.5616050327016	558.3255671930535	474.8577045513856	1798.200771551903	1884.3202909461095	2021.5097563808956	2000.4561810221178	1858.035946374067	
JP_10	39	E:	1207.8275785959854	1006.6979359048438	1127.9362089610527	1148.717836259795	949.5706910191567	--undefined--	1919.5628226644667	1904.2524660918505	2016.255544324479	1749.5767058775912	
JP_10	40	A:	762.1893208850581	825.8484593604532	732.0203799616694	733.1071310310636	747.278114968172	1354.3892761370587	--undefined--	--undefined--	--undefined--	--undefined--	
JP_10	41	e	643.6916116884563	627.8090739401312	619.2385256361506	508.6519506585132	423.8711205436345	1845.655012360723	1740.1895399558132	1730.7625413983576	1843.4352101189522	1946.4308335446788	
JP_10	42	e:	799.0938486652955	665.9975066936165	643.787669348014	690.7074783339713	585.8800977665488	1893.7057231443575	1978.5471357151018	1928.7301769792175	2037.6165256854995	2142.9274468313033	
O_01	0	i:	495.6321239398821	492.12433323058053	537.285339036009	563.7893790302469	545.5034089979082	2323.0353444014463	2273.1067852722203	2369.183782553923	2404.9910794238917	2401.4382724681477	
O_01	1	A:	602.3289244932568	637.1465903940758	645.870052390797	669.0427078702379	650.1667052581612	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_01	2	A:	660.0146245407074	665.6016150380043	672.4602195470553	662.8789357545107	626.0299670302783	1935.3728681914367	--undefined--	--undefined--	1950.312643784217	2025.9776883221011	
O_01	3	2	546.6572541886599	569.8186085942681	575.7567066920865	584.5945842607932	596.6924401340216	2640.507597240208	2479.617440554994	2435.3444829588457	2419.898273850975	2399.849283747158	
O_01	4	o:	440.5022113095034	444.33687344190116	439.3286671302208	427.52260172534307	403.1777644078407	2284.940000961108	2338.4177115911675	2391.9146572405407	2431.2253177709763	2523.006991193387	
O_01	5	A:	617.0287484408683	633.9033660158967	646.7504232524465	658.6839169429228	645.0894699282636	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_01	6	a	615.5023603614626	627.8051188515315	633.2285706256708	615.7498542851546	592.9049433712473	2143.4371468454788	2250.768850387538	2312.925892919035	2417.5827587349504	--undefined--	
O_01	7	a	564.447075874526	572.2874103928232	570.118139493533	565.104499035265	545.4381922134394	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_01	8	o:	546.2216661334361	543.7511048369181	557.5560100001394	558.5111417667305	562.6011644662542	2297.548858359781	2210.424349914422	2270.774839125767	2456.7611267258353	--undefined--	
O_02	0	Y	250.64939560839738	467.6071423844719	436.70928889441694	444.7922771458449	441.72046087919216	2220.248042304733	1900.9524090093505	1964.1743909659183	2039.397055503553	2193.370580639024	
O_02	1	a	506.54866726223116	622.1390505018848	677.9882194218316	675.2782158785909	626.408085728513	1862.2195831586969	1926.9530530934112	2074.4620914541956	2171.1744814799054	1880.586884337949	
O_02	2	e	571.3550953305286	572.9182175450851	573.2035969240278	558.9471303664523	1123.225641050372	2173.9815470068165	2323.1494158248343	2345.703478115667	2465.209464197489	--undefined--	
O_02	3	E	669.772178734876	766.0595464142851	680.2069954769348	644.6384062519832	636.8873975088268	2307.1919985007785	--undefined--	--undefined--	--undefined--	--undefined--	
O_02	4	A:	630.2219884666033	745.4224088390984	657.6952486996605	612.362351054649	1047.740136350255	--undefined--	--undefined--	--undefined--	2300.091530213261	--undefined--	
O_02	5	i:	428.32404332709945	443.12919322741203	451.8522156757423	467.9235703936526	459.19428130505435	2339.1126380942724	2363.7149040800923	2393.4642742102296	2369.5743613242657	2252.6408940700803	
O_02	6	i:	479.26160299693186	525.0231985006213	529.0747732780693	535.7346500388218	531.7264108804442	2175.8872737517204	2176.4521003679197	2118.5986339039723	2087.326132924959	2028.0993711615663	
O_02	7	i:	289.32649486455944	710.6951197218198	1443.6402609997097	1975.7530169616239	2123.2774332306517	1594.92069298887	1557.543943120342	--undefined--	--undefined--	--undefined--	
O_02	8	A:	607.9758965368922	617.0659620226343	629.3917260068558	654.2449820949325	669.4370191018467	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_02	9	A:	696.4624712943382	698.6789038195278	692.9000610515483	678.1045412145188	638.2603459304238	--undefined--	2642.687066014969	2118.7760289753733	2322.7795682034703	2263.6669877884156	
O_02	10	2	574.6289147728934	581.2412101268212	589.0276520969602	598.8452365147209	591.1088897896082	1560.7485945977444	1809.4128351069012	1564.7448117527238	1609.446800903308	1683.7100839677964	
O_02	11	e:	530.9420249789558	531.8319941825754	538.6869438036881	523.9787091392509	499.8102426992706	2193.583931642941	2020.0349459990314	2127.8763775188672	2135.6726022347957	2136.081255065739	
O_02	12	o:	491.91312729721653	461.60046739399183	587.9817249846572	439.66376504175565	451.02072884295524	2100.993272024994	1989.1115246096915	--undefined--	2341.0102879470573	--undefined--	
O_02	13	A:	586.1113026747963	606.8112576737314	593.4985375731014	595.7863139949811	592.8082614005446	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_02	14	a	641.3782464840477	594.8398299510027	226.8101675115634	814.8984266079135	1690.5298751147236	2033.0156232940922	1709.7226112946287	1579.4924379058466	1988.6593781762442	--undefined--	
O_02	15	a	531.3809351185641	540.3027025865781	535.507736226714	528.8538347728878	550.5605092456933	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_02	16	a	499.1513245003856	504.3869114287342	508.6333508764841	513.952948845368	515.9046853317896	1792.987603400146	1922.4438084176713	2010.6800306116306	2016.4951948661974	2191.188872228432	
O_02	17	o:	516.7722916666764	534.48268455674	556.7918377064219	561.3156281856317	576.2345039168728	2060.0456200217045	--undefined--	--undefined--	--undefined--	--undefined--	
O_02	18	o:	619.9695939012323	615.617688641196	612.4462578087339	591.5929115558067	572.1967196141521	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_02	19	i:	508.1849451111022	434.6153139323307	416.5790669662342	387.68516902355884	401.28769093989564	2201.212405272749	2499.986214501262	2505.479124267844	2522.6372604042217	2462.358010992287	
O_02	20	e:	493.49283504654903	502.1818463613649	505.86057699550406	503.7884331466842	495.0405702574094	2411.703151857049	2200.314945154297	2043.782442521531	2066.9004444496104	1893.0697286951029	
O_02	21	E:	637.581993103487	688.7255957106289	718.0596112445645	738.8929522310265	720.1867683355669	1879.6534137608091	1875.9918458875143	1905.057957557299	2026.1977277250353	2088.0157468102634	
O_02	22	e:	554.1164082001587	574.9472808384139	599.4782685836349	612.3114082835153	612.9081386227772	2538.4367847609105	2483.1800424952135	2336.0631368074382	2522.200815979188	2377.375626255938	
O_02	23	Y	430.40180687010854	786.4470873227713	2014.8668571845283	185.36490424322784	2074.258972743675	2182.355448021218	2480.19979127233	--undefined--	2488.303733772676	--undefined--	
O_02	24	A:	559.5090302142776	592.4454307058145	609.1076468621393	612.0720679808815	575.1286506539763	2096.098259352011	2152.4323935372995	2098.5460558577097	2490.3670080708907	1978.1215412354422	
O_02	25	o:	471.37467119807167	489.70249663733074	490.9508521130548	479.4986757602641	552.9946089802055	--undefined--	--undefined--	--undefined--	--undefined--	2371.796548374878	
O_02	26	e:	600.318299679728	624.6710934484274	608.2586305250608	616.0933925822435	614.4386405948177	2167.1504517455905	2366.592466235779	--undefined--	--undefined--	2266.3019913218313	
O_02	27	i:	355.13051852335917	411.20099357733073	2416.590349692643	2353.5605487415237	308.4244375141285	2493.9561139432503	2472.669865094027	--undefined--	--undefined--	2538.7681950799383	
O_02	28	o:	486.0342218959956	485.71663675816677	476.2223178326799	458.2273070602895	455.90904317078406	2341.4812090228193	2237.9645465234184	2349.8458088790117	--undefined--	2005.0781976100982	
O_02	29	A:	671.2273699203818	664.3185331864255	725.5786766219375	861.2198160291102	866.0558099164291	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_02	30	i:	418.4973797270009	413.4053734425703	405.8593674967362	400.6719565177942	398.2707871529875	1974.658868651969	1977.5864365208802	2061.375308571587	2057.2628221533355	2017.2694495245842	
O_02	31	oe	563.6555717446122	597.0184920525279	631.9623531246344	666.632878734233	694.3570436546689	2432.848151820693	2345.6846829643505	2039.072539499414	2406.002803069277	--undefined--	
O_02	32	i:	484.44009047152934	499.663044276165	496.5422177965501	488.7736593951012	469.7545705926436	2436.550106649614	2333.702910052681	2371.568783595801	2410.042691355042	2440.934879842025	
